5349,0.971368,4.415,0.00446784,0.0143232,0.00168651,50,1.17259,0
5349,0.971368,4.415,0.00446784,0.0143232,0.00168651,50,1.17259,1
4677,0.968592,4.418,0.00513712,0.00757647,0.00173798,49,1.19679,0
4677,0.968592,4.418,0.00513712,0.00757647,0.00173798,49,1.19679,0
4677,0.968592,4.418,0.00513712,0.00757647,0.00173798,49,1.19679,0
4677,0.968592,4.418,0.00513712,0.00757647,0.00173798,49,1.19679,0
4677,0.968592,4.418,0.00513712,0.00757647,0.00173798,49,1.19679,0
4677,0.968592,4.418,0.00513712,0.00757647,0.00173798,49,1.19679,0
4677,0.968592,4.418,0.00513712,0.00757647,0.00173798,49,1.19679,0
4677,0.968592,4.418,0.00513712,0.00757647,0.00173798,49,1.19679,0
4677,0.968592,4.418,0.00513712,0.00757647,0.00173798,49,1.19679,0
4677,0.968592,4.418,0.00513712,0.00757647,0.00173798,49,1.19679,0
4677,0.968592,4.418,0.00513712,0.00757647,0.00173798,49,1.19679,0
4677,0.968592,4.418,0.00513712,0.00757647,0.00173798,49,1.19679,0
4677,0.968592,4.418,0.00513712,0.00757647,0.00173798,49,1.19679,0
4677,0.968592,4.418,0.00513712,0.00757647,0.00173798,49,1.19679,0
4677,0.968592,4.418,0.00513712,0.00757647,0.00173798,49,1.19679,0
4677,0.968592,4.418,0.00513712,0.00757647,0.00173798,49,1.19679,0
4677,0.968592,4.418,0.00513712,0.00757647,0.00173798,49,1.19679,0
4677,0.968592,4.418,0.00513712,0.00757647,0.00173798,49,1.19679,0
4677,0.968592,4.418,0.00513712,0.00757647,0.00173798,49,1.19679,0
4677,0.968592,4.418,0.00513712,0.00757647,0.00173798,49,1.19679,0
4677,0.968592,4.418,0.00513712,0.00757647,0.00173798,49,1.19679,0
4677,0.968592,4.418,0.00513712,0.00757647,0.00173798,49,1.19679,0
4597,0.969891,4.422,0.00524696,0.00604677,0.00188586,49,1.20061,0
4597,0.969891,4.422,0.00524696,0.00604677,0.00188586,49,1.20061,0
4597,0.969891,4.422,0.00524696,0.00604677,0.00188586,49,1.20061,0
4630,0.965841,4.426,0.00524363,-0.00392723,0.00197065,49,1.20205,0
4630,0.965841,4.426,0.00524363,-0.00392723,0.00197065,49,1.20205,1
4573,0.967902,4.42,0.00527145,0.0056982,0.0016998,49,1.20492,0
4573,0.967902,4.42,0.00527145,0.0056982,0.0016998,49,1.20492,0
4544,0.966209,4.417,0.00529099,0.00570297,0.00158755,47,1.24488,0
4414,0.959112,4.424,0.00550655,-0.0133419,0.00180513,47,1.24622,0
4414,0.959112,4.424,0.00550655,-0.0133419,0.00180513,47,1.24622,0
4414,0.959112,4.424,0.00550655,-0.0133419,0.00180513,47,1.24622,0
4414,0.959112,4.424,0.00550655,-0.0133419,0.00180513,47,1.24622,0
4441,0.958278,4.423,0.00546906,-0.0141649,0.0018118,47,1.2424,0
4503,0.960911,4.429,0.00542584,-0.0149803,0.00195485,48,1.23426,0
4503,0.960911,4.429,0.00542584,-0.0149803,0.00195485,48,1.23426,0
4503,0.960911,4.429,0.00542584,-0.0149803,0.00195485,48,1.23426,1
4391,0.918159,4.445,0.00594846,-0.107942,0.00137783,48,1.2357,0
4391,0.918159,4.445,0.00594846,-0.107942,0.00137783,48,1.2357,0
4391,0.918159,4.445,0.00594846,-0.107942,0.00137783,48,1.2357,0
4391,0.918159,4.445,0.00594846,-0.107942,0.00137783,48,1.2357,0
4385,0.923772,4.451,0.00598351,-0.103034,0.00148355,48,1.23564,1
4590,0.928096,4.434,0.00560005,-0.0793347,0.00112098,48,1.2449,1
4482,0.928081,4.434,0.00573499,-0.0793643,0.00112098,48,1.24491,0
4482,0.928081,4.434,0.00573499,-0.0793643,0.00112098,48,1.24491,0
4482,0.928081,4.434,0.00573499,-0.0793643,0.00112098,48,1.24491,0
4482,0.928081,4.434,0.00573499,-0.0793643,0.00112098,48,1.24491,0
4482,0.928081,4.434,0.00573499,-0.0793643,0.00112098,48,1.24491,0
4467,0.926633,4.432,0.00574553,-0.0803747,0.00108549,48,1.24368,0
4467,0.926633,4.432,0.00574553,-0.0803747,0.00108549,48,1.24368,0
